PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0Onmj,1r6/1p2k1p1/2p2p2/pP2P1Q1/Pb6/4PbPr/1B3P2/1R3RK1 w - - 0 31,e5f6 e7f7 g5g7 f7e6 g7g4 f3g4,2591,84,84,339,advantage defensiveMove long middlegame,https://lichess.org/zDGO5aQA#61,
0Q38B,6k1/1R6/PB5p/6p1/R4b2/6rP/5K1r/8 w - - 5 40,f2e1 g3c3 b7g7 g8f8,2591,104,91,164,crushing defensiveMove endgame short,https://lichess.org/B3m124Rk#79,
0l3bL,8/5p2/5p1p/2k1pP2/4P1PP/2PK4/1p4b1/1B6 w - - 3 48,d3c2 g2e4 c2b2 e4b1 b2b1 c5d5 b1c2 d5e4,2591,91,75,41,bishopEndgame crushing endgame veryLong,https://lichess.org/ksUjYjyd#95,
0u7nm,8/q3NkpQ/5p2/pr6/3r4/5R1P/P5P1/R5K1 w - - 1 29,e7c6 d4d1 g1h2 a7c7 f3g3 b5g5 h7h5 g5h5,2591,115,91,1833,crushing discoveredCheck doubleCheck fork middlegame veryLong,https://lichess.org/Fv9HuJBP#57,
0uox0,1b3k2/1bq2p2/2pN2P1/1pPp4/1P4r1/8/1B3Q1K/R7 b - - 0 39,g4g6 f2h4 g6d6 b2e5 c7d8 h4h8,2591,89,92,212,crushing long middlegame quietMove sacrifice,https://lichess.org/jPgHGIUk/black#78,
0wheH,r7/p1p3pp/1p1b1qk1/1B1Q1bn1/8/2N3P1/PPP2PKP/4R3 w - - 1 22,d5a8 f5h3 g2g1 g5f3 g1h1 f3e1 a8e4 g6h6,2591,86,90,479,advantage defensiveMove fork middlegame veryLong,https://lichess.org/bKy3dA5n#43,
00DzI,8/2p5/2P2k1p/2pKp3/3p2P1/3B1p2/7P/8 w - - 0 42,d5c5 f6g5 c5d5 g5f4 h2h4 f4e3,2590,90,85,58,bishopEndgame crushing endgame long,https://lichess.org/5cjWO8nE#83,
0AfuT,8/3r4/8/2P5/8/KP3pk1/5R2/8 w - - 2 60,f2b2 d7f7 a3b4 f3f2,2590,92,77,33,advancedPawn crushing endgame quietMove rookEndgame short,https://lichess.org/5gcvexZz#119,
0E5S0,r1b2rk1/pp3ppp/4pb1q/2p1n3/4N3/4PNRB/PP2Q2P/2K3R1 b - - 8 17,c8d7 e4f6 h6f6 g3g7 g8h8 f3e5 f6e5 e2d3 e5g7 g1g7 h8g7 d3d7,2590,82,85,362,crushing kingsideAttack master middlegame pin veryLong,https://lichess.org/Txx6VTfm/black#34,French_Defense French_Defense_Advance_Variation
0JgPa,3r2k1/p4pp1/2p1q2p/n3r3/8/3BPP2/PPPQ3P/R2K2R1 w - - 1 23,f3f4 a5c4 d2c3 e6h3 f4e5 h3f3 d1e1 f3e3,2590,91,78,90,advantage middlegame pin sacrifice veryLong,https://lichess.org/Xcm8rTSm#45,
0THsN,7k/ppNq4/3pNpp1/4n3/P1n1P1P1/5P2/1PP1Q3/2K5 w - - 1 28,f3f4 d7a4 c1b1 e5f3 e2f3 c4d2 b1c1 d2f3,2590,85,93,193,attraction crushing endgame fork quietMove sacrifice veryLong,https://lichess.org/2LMZnU3b#55,
0UNXw,8/3k4/1P4R1/3K1pp1/4r3/8/6P1/8 b - - 10 43,g5g4 g6g8 e4a4 b6b7,2590,85,94,183,advancedPawn crushing endgame rookEndgame short,https://lichess.org/LxhH0wt1/black#86,
0XhWd,1r4k1/6pp/5p2/p2p1PP1/q1p1R2P/1rP5/1P1Q1R2/1K1B4 b - - 1 33,d5e4 d2d5 g8h8 g5f6 g7f6 d5d6 b3b6 d6b8 b6b8 d1a4,2590,87,73,156,advantage endgame veryLong,https://lichess.org/FqxhNuKV/black#66,
0gIQ3,8/1P1R2p1/8/7p/7K/3r3P/3kp1P1/8 w - - 8 45,d7e7 d3d8 h4h5 e2e1q e7e1 d2e1,2590,82,91,1558,advancedPawn crushing endgame long promotion quietMove rookEndgame,https://lichess.org/Trsq83c2#89,
0geoD,8/1pp5/p2p4/2PP2p1/PP6/6k1/8/6K1 b - - 0 44,g5g4 a4a5 g3f4 b4b5 a6b5 c5c6 b7c6 a5a6,2590,117,85,42,crushing endgame pawnEndgame quietMove sacrifice veryLong,https://lichess.org/Pyha339g/black#88,
0oI2Q,r1bqr1k1/1p3pbp/p5p1/8/3B4/1P6/P2QNPPP/R4RK1 w - - 1 18,f1e1 c8g4 d2b2 e8e2 d4g7 e2b2,2590,108,91,1524,crushing long middlegame,https://lichess.org/RhbuYU2e#35,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_English_Variation
11Q6W,8/8/4p3/3p4/3K4/2pN4/8/1k6 w - - 6 58,d4e5 b1c2 d3c5 c2d1 e5e6 c3c2 c5b3 d5d4 b3d4 c2c1q,2590,84,91,2116,advancedPawn crushing deflection endgame knightEndgame master promotion quietMove veryLong,https://lichess.org/IFutCxeX#115,
11nIW,5r2/1p1qNp1k/p2p1Ppp/3P2rP/7R/3Q4/PP4P1/6K1 b - - 3 36,d7b5 h5g6 f7g6 d3d2 g5g2 g1g2,2590,84,86,216,crushing endgame long,https://lichess.org/RMVOkHxy/black#72,
019vo,8/5ppp/8/5KPP/5P2/4k3/8/8 b - - 0 41,e3f3 h5h6 g7h6 g5h6 f3g3 f5g5,2589,81,94,355,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/R4mNzclw/black#82,
0S4V5,4r3/1pqk1Q1p/p6B/2b1P3/3r4/6RP/PP4BK/n7 b - - 0 31,e8e7 f7f5 d7d8 h6g5 c7d7 e5e6,2589,142,84,16,crushing long middlegame pin,https://lichess.org/lZS6pgbL/black#62,
0Si5V,8/3k2p1/3B1bPp/1p2pK2/1P6/8/5P2/8 w - - 4 44,d6e5 f6e5 f5e5 d7e7 f2f3 e7d7,2589,110,89,428,bishopEndgame crushing defensiveMove endgame long zugzwang,https://lichess.org/mFM3PU0H#87,
0eauV,rn3rk1/pp3p1p/3p4/q2P1Q1P/2P5/2bBp3/PP4P1/R5K1 b - - 1 20,f8e8 a1f1 a5c7 f5h7,2589,115,90,1556,crushing middlegame quietMove short,https://lichess.org/2X7LUozC/black#40,
0jgdv,2r3nQ/4kp2/3p2Pb/8/1p1pPP2/1P1P4/q1P2R2/2KN1R2 w - - 1 33,g6f7 h6f4 d1e3 a2a1 c1d2 d4e3,2589,89,70,75,crushing long middlegame pin queensideAttack,https://lichess.org/FqyCrqdz#65,
0lD0W,8/2p5/p3k3/1p2P1pp/3K4/P5P1/2P4P/8 b - - 0 37,a6a5 d4c5 b5b4 a3a4 e6e5 c5b5 e5d4 b5a5,2589,86,82,194,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/DOPXJmpt/black#74,
0lhZy,8/4kp1r/8/6KP/8/8/8/4R3 b - - 8 47,e7f8 h5h6 h7h8 g5h5,2589,82,78,90,crushing defensiveMove endgame rookEndgame short,https://lichess.org/vUMFUnzt/black#94,
0wdw9,1Qr3k1/2P2ppp/b2r4/p7/P7/2q1P2P/5PP1/2RR2K1 b - - 0 35,d6d1 c1d1 c8f8 d1d8 c3c5 g2g3,2589,93,76,63,crushing defensiveMove endgame long,https://lichess.org/FqZqWGuZ/black#70,
0xIi3,8/8/4kp1p/3p4/3K1P2/4P3/7P/8 b - - 2 43,h6h5 d4c5 e6f5 c5d5 f5g4 d5e6,2589,81,92,2485,crushing endgame long pawnEndgame,https://lichess.org/LF5p7zut/black#86,
0ybNa,8/8/6kp/8/pp1p2PP/4pK2/PPP5/8 b - - 1 49,h6h5 g4g5 g6f5 a2a3 b4a3 b2a3,2589,81,91,2882,crushing endgame long pawnEndgame quietMove,https://lichess.org/4E1Ni4aV/black#98,
11FZW,6k1/3b1pp1/3P3p/1p1B4/3p4/6P1/P4P1P/5K2 b - - 1 33,g8f8 f1e2 d7f5 g3g4 f5g4 e2d3,2589,100,84,55,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/CyBl9TKY/black#66,
136RH,r1bqkb1r/pppn2pp/5n2/3pN1B1/3Pp3/2N5/PPP2PPP/R2QKB1R w KQkq - 2 7,c3d5 d7e5 g5f6 e5d3 f1d3 d8d5,2589,97,86,101,advantage long opening,https://lichess.org/53kMB46X#13,Latvian_Gambit Latvian_Gambit_Mlotkowski_Variation
05UHJ,4r2k/3q2p1/5bbp/2p1p1n1/2P5/1Q1P1NNP/P3R1P1/4R1K1 w - - 7 29,f3e5 f6e5 e2e5 e8e5 b3b8 e5e8,2588,82,91,2821,advantage long middlegame,https://lichess.org/azOTCTGC#57,
09zmM,5rk1/4pp1p/6p1/8/4N3/bb2QB2/q4PPP/4R1K1 b - - 7 27,e7e6 e4c3 a2c2 f3e4 c2b2 e1b1 f8c8 b1b2,2588,98,62,108,clearance crushing middlegame trappedPiece veryLong,https://lichess.org/tnBlhtPu/black#54,
0C6d3,8/8/pkb1Q2p/1p1pP3/5rP1/1NK5/q3B2P/3RR3 w - - 4 35,d1d5 b5b4 c3d3 a2b3 d3d2 b3c3,2588,81,86,153,crushing deflection exposedKing long middlegame,https://lichess.org/3MTrj1wH#69,
0GKvw,r4rkb/pQ2pp1p/6pP/8/2PP2q1/1P3NP1/PB2nPK1/R6R w - - 5 25,b7e7 e2f4 g2g1 g4f3 g3f4 f3g4,2588,82,74,106,advantage deflection long middlegame pin,https://lichess.org/UNTbYUsf#49,
0daKM,r4rk1/1p4bp/p2pbqp1/8/1np1P1P1/2N1BP2/PPPQB3/2KR3R w - - 2 18,e3g5 b4a2 c1b1 a2c3 b2c3 f6e5,2588,87,74,109,crushing long middlegame queensideAttack,https://lichess.org/ZNe2tVaO#35,Scotch_Game Scotch_Game_Other_variations
0epRX,3r3k/p1p3p1/7p/7P/1PQ2R2/8/P5q1/2RK4 w - - 1 27,f4d4 g2g4 d1c2 d8d4,2588,81,95,357,crushing endgame pin short,https://lichess.org/sgSsOsp4#53,
0fsRI,1k3b1r/pp4p1/1np2qp1/3p4/3Pp1B1/1Q5P/PPP3P1/2K2R1R b - - 5 23,f6d4 b3g3 b8a8 g3h4 a7a6 h4h8,2588,85,92,3326,crushing long middlegame pin,https://lichess.org/4OXRoqsR/black#46,
0gHdq,8/8/2p3pp/3k1p2/p1P2P2/P2K2P1/7P/8 b - - 0 36,d5c5 d3c3 g6g5 h2h3 c5d6 c3b4,2588,86,94,265,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/LORZWIFT/black#72,
0jrrP,8/6p1/7p/5k2/5P2/r3RK1P/6P1/8 b - - 0 44,a3e3 f3e3 h6h5 g2g3 g7g6 e3f3,2588,86,84,139,crushing defensiveMove endgame long quietMove,https://lichess.org/iT60gi9G/black#88,
0jzvk,8/8/8/6RP/5rp1/4k3/6K1/8 b - - 0 87,e3e4 h5h6 f4f8 g2g3 f8f3 g3g4,2588,119,91,1240,crushing endgame long rookEndgame,https://lichess.org/rUm8aFEB/black#174,
0kbjF,k2r3r/Pp2qp2/4p3/2Pp3p/3P2b1/3B1P2/PQ5b/1RB1R1K1 w - - 0 28,g1h2 e7h4 h2g1 h4g3 g1f1 g3f3 f1g1 f3g3,2588,103,75,92,advantage exposedKing fork master middlegame veryLong,https://lichess.org/gZs4Na7X#55,
0ozSA,r7/P7/5p2/1k4pp/7P/3K2P1/8/R7 b - - 4 55,b5b6 g3g4 h5g4 h4h5,2588,111,90,940,crushing defensiveMove endgame master masterVsMaster rookEndgame short,https://lichess.org/xfWdJsq2/black#110,
0tsAy,r1q1r2k/p3bQpR/8/2p1pbP1/5P2/4B3/PPP2K2/3R4 b - - 0 28,h8h7 d1h1 f5h3 f4f5 c8f5 f7f5,2588,91,95,646,crushing long middlegame pin quietMove,https://lichess.org/dyL5VM58/black#56,
0ueny,8/8/1p1k2pp/1Pp5/3p1PP1/P2K4/8/8 b - - 0 42,d6d5 f4f5 g6g5 a3a4 h6h5 a4a5,2588,89,85,96,crushing endgame long pawnEndgame quietMove,https://lichess.org/Fiq1SNLx/black#84,
0wID5,8/5pp1/3n4/6PP/5P2/p1k2K2/8/N7 w - - 1 60,h5h6 g7h6 g5h6 f7f5 h6h7 d6f7 f3e2 c3b2 e2d1 b2a1,2588,81,84,328,crushing endgame knightEndgame quietMove trappedPiece veryLong,https://lichess.org/KcpceTCs#119,
09o35,8/1b2rpkp/p5p1/3P3n/1r5q/2N4P/1PP1N1PQ/4RR1K w - - 0 33,d5d6 e7e3 h1g1 h5f4,2587,84,84,70,advantage master middlegame short,https://lichess.org/rB0uUDBO#65,
0ThQ0,r4rk1/1b1nbp1p/p2p2pP/q5P1/2pBPP2/2N5/PPPQ4/1K1R3R b - - 2 19,d7c5 c3d5 a5d8 d4c5 d6c5 d2c3 f7f6 d5f6 e7f6 c3c4 f8f7 d1d8,2587,98,71,171,crushing middlegame veryLong,https://lichess.org/XkenkCDl/black#38,Scotch_Game Scotch_Game_Other_variations
0b5P7,r2n2k1/pppqnr1p/4p2B/1P2pp1Q/2P1B3/P2P3P/5P2/R4R1K b - - 1 23,f5e4 f1g1 e7g6 g1g6 h7g6 a1g1 f7g7 g1g6,2587,118,90,832,clearance crushing kingsideAttack master middlegame pin sacrifice veryLong,https://lichess.org/hY2OfmL8/black#46,
0epox,4k3/pp2q3/2p1prNp/3n1p2/4p2P/P5Q1/1PP5/1K6 b - - 10 35,e7g7 g3b8 e8d7 g6e5 d7e7 b8b7 e7d6 e5c4 d6c5 b7g7,2587,88,78,202,crushing endgame exposedKing veryLong,https://lichess.org/ULpPQrKP/black#70,
0gKr0,2kr2nr/ppp2ppp/8/3N3q/3nP3/5P2/PP1QBP1P/2R1K2R b K - 0 13,d4f3 e2f3 h5f3 c1c7 c8b8 d2b4,2587,105,91,1592,advantage long master middlegame,https://lichess.org/8VZ3My54/black#26,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense
0hg09,r5k1/1b3pp1/pbp1rn1p/1p3Q2/6Nq/7P/PP3PP1/1B1RR1K1 b - - 5 27,f6g4 f5h7 g8f8 e1e6 h4f2 g1h1 f7e6 h7h8 f8e7 h8g7 f2f7 d1d7 e7d7 g7f7,2587,91,91,489,advantage attraction deflection fork middlegame veryLong,https://lichess.org/trnlMTzt/black#54,
0iUJy,8/6pp/1ppk1p2/p4P2/1P1K2PP/P1P5/8/8 b - - 0 31,c6c5 b4c5 b6c5 d4c4 a5a4 c4b5 d6d5 c3c4 d5d4 g4g5 f6g5 h4g5 d4e5 b5c5,2587,92,91,1056,crushing endgame pawnEndgame veryLong,https://lichess.org/gpE99EQI/black#62,
0jCLm,4r2r/p4k2/1qp1Np2/3p3p/3P1Bpn/3Q2P1/PPP2P2/4RRK1 w - - 0 24,e6c7 h4f3 g1h1 f3e1 d3c3 e1f3,2587,82,55,78,advantage fork long middlegame,https://lichess.org/UqImnxzx#47,
0qBG4,3K4/p7/1p5k/1P6/2P3p1/7p/8/6R1 w - - 0 51,d8e7 h6g5 g1h1 g5h4,2587,86,90,952,crushing defensiveMove endgame rookEndgame short,https://lichess.org/9uxQhrUf#101,
0sTEA,1r6/5pk1/5pp1/p2p4/2qP3N/2P1Q1P1/1r3PK1/2R5 b - - 6 33,b8b3 c1h1 b2f2 g2f2 b3b2 f2f3,2587,87,81,238,advantage defensiveMove endgame long quietMove,https://lichess.org/1dfFdpxA/black#66,
0wXyZ,2k3rr/pbp2p2/1p6/3pn3/3P2Pq/1PN5/P2QBPKN/R6R w - - 0 24,d4e5 h4h3 g2g1 d5d4 c3e4 b7e4 e2a6 c8b8,2587,87,87,371,crushing defensiveMove middlegame veryLong,https://lichess.org/CZxRnvHR#47,
03qQI,8/8/1p2p3/pP3k2/4Q3/3Rr3/1P5P/1K6 b - - 0 44,f5e4 d3e3 e4e3 h2h4 e3f4 b1c2 f4g4 c2d3,2586,82,92,666,crushing defensiveMove endgame quietMove rookEndgame veryLong,https://lichess.org/nY0opscq/black#88,
04kxZ,5k2/3R4/1p4p1/P4p2/1P2p2r/K7/2P5/8 b - - 0 36,h4h3 a3b2 f8e8 d7g7 b6a5 b4a5,2586,97,91,475,advantage defensiveMove endgame long rookEndgame,https://lichess.org/ZKNLXqZI/black#72,
08rTe,r4r2/1p3p1k/p2b3q/3N1pp1/1P4p1/P3P1P1/1B1P1P2/2RQ1RK1 w - - 3 21,g1g2 h6h3 g2g1 h7g6 c1c6 b7c6 d5e7 d6e7,2586,85,91,1378,crushing middlegame veryLong,https://lichess.org/F2QbYlY1#41,
0JH8O,2kr4/ppp2pp1/3q1n2/5b2/8/P1N5/1PPB1PK1/R1Q1R3 w - - 0 19,d2g5 f5h3 g2h3 d6d7 h3g2 d7g4,2586,100,85,50,advantage attraction long middlegame sacrifice,https://lichess.org/GHQiWXMs#37,
0NmHc,8/4k3/4pNn1/1P2Pp2/2K5/8/7P/8 w - - 1 42,b5b6 g6e5 c4c5 e7f6 b6b7 f6e7,2586,110,89,615,crushing defensiveMove endgame knightEndgame long,https://lichess.org/fesPMQHg#83,
0VRmh,8/8/p5p1/6K1/2pp4/3k4/PP1B4/8 w - - 4 47,d2e1 d3e2 e1a5 d4d3 g5g6 d3d2,2586,82,91,932,advancedPawn bishopEndgame crushing endgame long,https://lichess.org/u8F41nal#93,
0YeWL,1rbr2k1/2q1npbp/p1p3p1/3PP3/2PB4/1P1B2P1/P4Q1P/2R2RK1 b - - 0 21,g7e5 d4e5 c7e5 c1e1 e5g7 e1e7,2586,92,75,70,crushing long middlegame skewer,https://lichess.org/NNH9dYim/black#42,
0bXr4,1r4k1/pn1RB1p1/2p2p2/7p/8/5P2/P4P1P/6K1 b - - 0 24,g8f7 e7c5 f7e6 d7e7 e6d5 c5a7 b8a8 e7b7,2586,88,91,4173,advantage discoveredAttack discoveredCheck endgame veryLong,https://lichess.org/K5SyiYU3/black#48,
0dX1a,8/7p/p1k3p1/P3pp2/2K1P3/5PP1/7P/8 b - - 0 33,h7h6 e4f5 g6f5 g3g4 e5e4 f3e4 f5g4 c4d4,2586,93,67,91,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/vJxkWSBN/black#66,
0grjo,6rk/pp3P1n/2p4R/3pP3/3P4/1P3n2/P3b2P/R6K b - - 0 35,g8f8 e5e6 h8g7 e6e7 g7h6 e7e8q,2586,84,93,651,advancedPawn advantage endgame long promotion,https://lichess.org/EGZqlIao/black#70,
0ie5j,8/Q3k1pp/4p1r1/2p4q/3pP1N1/1P1Pb3/PBP3PP/7K b - - 0 32,e7d6 g4e3 d4e3 b2e5 h5e5 a7b8 d6d7 b8e5 e3e2 e5a1,2586,93,53,69,crushing deflection endgame sacrifice skewer veryLong,https://lichess.org/Qi64wqGo/black#64,
0qUGd,r1b4Q/ppppkp1p/2n5/2bnp3/2B1P3/8/PPPP1qPP/R1BK2NR w - - 1 9,g1f3 f2g2 h1f1 d7d6 d2d4 c8g4 c1g5 e7d7,2586,100,85,627,advantage clearance defensiveMove fork middlegame quietMove veryLong,https://lichess.org/DaFO2oYK#17,Vienna_Game Vienna_Game_Stanley_Variation
0uwgC,4r1k1/1p3pp1/5p1p/pPR4P/Pn1q1PP1/5Q2/8/2R3K1 w - - 0 30,g1g2 e8e3 c5c8 g8h7,2586,95,84,135,advantage defensiveMove endgame master short,https://lichess.org/kOo0GKJg#59,
0ySet,r5k1/1p3p1p/pqpbr1pB/5P2/3PB3/6Pb/PP3Q1P/R3R1K1 b - - 0 20,e6e8 f5g6 h7g6 e4g6 f7g6 f2f6 d6e5 f6g6,2586,114,91,964,crushing kingsideAttack middlegame sacrifice veryLong,https://lichess.org/7xRTgqzd/black#40,
10P4s,6rk/8/2p1b1pp/p1p5/2Pp1Ppb/1P4NP/P3RNK1/8 b - - 1 35,g6g5 e2e6 h4g3 g2g3 g5f4 g3g2,2586,107,90,950,advantage defensiveMove endgame hangingPiece long,https://lichess.org/8qDsIt5q/black#70,
0EEvi,3R4/p5pk/1p6/2p1rq2/5b2/1PPQ4/1P3pP1/3R2K1 w - - 0 35,g1f2 f4e3 f2g3 e5e4 d1h1 h7g6,2585,94,89,123,advantage defensiveMove discoveredCheck doubleCheck endgame long quietMove,https://lichess.org/4MfCtCNw#69,
0JHIK,r4rk1/1bq2p1p/4pRp1/pppnP1N1/2pPB3/4P1P1/PP2Q2P/R5K1 w - - 0 20,g5h7 g8h7 e2h5 h7g7 h5g5 d5e7,2585,93,75,46,crushing defensiveMove hangingPiece long middlegame,https://lichess.org/Z0XQeLII#39,
0V3kr,2rq1rk1/4bppp/1p1p4/pB2n3/4N3/1P6/PBP2QPP/1K1R4 b - - 0 21,d8c7 b2e5 d6e5 d1d7 e7h4 g2g3 c7b8 g3h4,2585,83,71,184,advantage middlegame veryLong,https://lichess.org/hgTcRGMm/black#42,
0XYg2,3r3k/pp5p/2n2n2/5Nq1/2N3p1/1P1Q2P1/P5KP/R7 w - - 3 27,d3c2 c6d4 c2d3 g5f5 d3f5 d4f5,2585,113,90,757,advantage long middlegame,https://lichess.org/TxGSTpgD#53,
0cArd,8/6n1/6P1/8/p1k3P1/2P5/P1K5/8 w - - 0 53,a2a3 g7e8 c2d2 c4b3 c3c4 b3c4,2585,111,88,811,crushing endgame knightEndgame long quietMove,https://lichess.org/98er5n5M#105,
0ceoz,8/6p1/3k2p1/5p2/rNKP1PP1/7P/8/8 b - - 0 42,a4b4 c4b4 d6d5 b4c3 d5e4 g4f5 g6f5 c3c4 e4f4 d4d5 f4e5 c4c5 f5f4 d5d6,2585,117,91,1084,crushing endgame hangingPiece quietMove veryLong,https://lichess.org/C1susGQ0/black#84,
0gSZ2,b3k2r/4bp2/p2pp1P1/4n3/q1rNP3/1N2Q2p/4BR1P/3R3K b k - 0 26,f7f5 g6g7 h8g8 e3h6 a8e4 h1g1,2585,100,90,628,advancedPawn crushing defensiveMove long master middlegame,https://lichess.org/R7XvNw8F/black#52,
0ien1,4r1k1/p1p2pp1/2nq3p/4p3/2RP1r2/P1B1R1QP/5PP1/6K1 b - - 2 29,c6d4 g3f4 e5f4 e3e8 g8h7 c3d4,2585,93,91,780,advantage kingsideAttack long middlegame,https://lichess.org/mxDYPjMS/black#58,
0kgTW,5r2/2Q1b2k/pp5p/5bp1/3Pq3/4P1B1/PP2NPPP/2KR3R w - - 5 21,g3e5 f8c8 c7c8 e4b1,2585,108,89,687,advantage middlegame pin sacrifice short,https://lichess.org/xkTUvIBj#41,
0oQrt,5r2/8/1pQRn1k1/p1p3p1/P1P1ppn1/1P2P1P1/1B3PBq/5K2 b - - 0 29,f4f3 c6e4 g6h5 e4h7 g4h6 g3g4 h5g4 h7e4 g4h5 g2f3 f8f3 e4f3,2585,87,72,46,attraction crushing deflection fork middlegame pin veryLong,https://lichess.org/D8YV0BVp/black#58,
0u5aB,r4rk1/4bp2/p1nq1n1Q/1p1p1bN1/3PpN1P/PB4P1/1PP2P2/2KRR3 b - - 1 19,f8e8 f4d5 f6d5 h6d6 e7d6 b3d5,2585,88,91,1494,advantage capturingDefender long middlegame,https://lichess.org/6WMXepCr/black#38,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
10gFl,8/1p6/p3pBkP/6P1/3P2K1/1P6/r7/8 b - - 1 47,a2b2 d4d5 b2e2 g4f3 e2e1 f3f2 e1c1 d5e6,2585,115,90,1030,crushing endgame veryLong,https://lichess.org/ZILAhf2I/black#94,
10tYH,8/6p1/8/p4nP1/7P/1R6/k1K5/8 w - - 1 61,b3b5 f5d4 c2c1 d4b5 h4h5 b5d6 h5h6 g7g6,2585,84,81,155,crushing defensiveMove endgame fork quietMove veryLong,https://lichess.org/vLduo9e0#121,
027cG,7r/5p2/3kp1p1/p2pR1P1/K2P1P1r/2P5/1P3R2/8 w - - 1 50,a4a5 h4h1 a5a4 h8b8 b2b4 h1b1 f2b2 b1b2,2584,101,88,546,crushing endgame quietMove rookEndgame veryLong,https://lichess.org/erT3eyg5#99,
05BL3,r5rk/5b1p/1qp2n1P/5B2/p7/2P3R1/P5Q1/K2R4 b - - 0 30,g8g3 g2g3 a8g8 g3d6 f6d7 f5d7,2584,82,95,761,advantage long middlegame,https://lichess.org/xUSYMHF5/black#60,
05pjK,6R1/8/p2r4/1p3p1k/8/1P4K1/P4P2/8 b - - 1 41,d6g6 g8g6 h5g6 b3b4 g6g5 g3f3,2584,90,81,210,crushing defensiveMove endgame long quietMove rookEndgame zugzwang,https://lichess.org/EHWkiLfE/black#82,
07GkW,8/7p/5b2/P2p4/3kpKP1/7P/3B4/8 b - - 0 46,f6d8 d2e3 d4d3 a5a6 d8c7 f4f5 c7b8 a6a7 b8a7 e3a7 e4e3 f5e5 e3e2 a7f2,2584,110,91,1470,advancedPawn bishopEndgame crushing defensiveMove endgame veryLong,https://lichess.org/fCsIiS3H/black#92,
0FQJC,r2qr1k1/3n4/pp3ppQ/2pb1PB1/P3p3/1P5P/4B1P1/5RK1 b - - 1 28,d7f8 f5g6 e8e6 e2g4 e6c6 g6g7,2584,110,90,515,advancedPawn advantage long middlegame,https://lichess.org/K6B1n6Mn/black#56,
0NRTz,1k1r4/5R2/pp1Pp1p1/8/2r5/Q5n1/1BKNq3/R7 w - - 0 33,b2c3 g3e4 f7b7 b8c8 b7c7 c4c7 a3a6 e2a6,2584,98,86,433,crushing defensiveMove middlegame pin veryLong,https://lichess.org/5iHi0Ed1#65,
0QUg8,8/7p/8/p3R3/1p6/7P/q4kP1/4R2K b - - 9 48,b4b3 h1h2 a2c2 e1e3 c2d1 e3f3 d1f3 g2f3 a5a4 e5b5,2584,84,93,1479,crushing endgame queenRookEndgame veryLong,https://lichess.org/FGdHzUG9/black#96,
0Qga3,1r2r1k1/6pp/R7/8/2pp2N1/5P2/1P1K2PP/7R w - - 0 26,a6a4 b8b2 d2c1 c4c3 h1d1 c3c2 d1h1 b2b1 c1c2 b1h1,2584,103,91,1404,advancedPawn advantage endgame exposedKing skewer veryLong,https://lichess.org/VMj9jnaC#51,
0ZUKz,8/p4pk1/5p2/3K1P1p/P1p5/8/6PP/8 b - - 0 41,g7h6 d5c4 h6g5 c4b5 h5h4 h2h3,2584,115,90,1069,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/s6zeJUqJ/black#82,
0e1UT,2r2r2/pp1k1p1p/4p1pP/3p4/PPqP2P1/Q4R2/4NP2/5K2 b - - 2 22,c8c7 b4b5 f8d8 f3c3,2584,85,57,57,advantage endgame quietMove short,https://lichess.org/3EtvyWf8/black#44,
0kFZJ,2kr2nr/pb1p1pp1/1pp3qp/2bNP3/2B2B2/2Q5/PPP2PPP/3RR1K1 w - - 0 16,d5b4 c5b4 e5e6 g8f6 e6d7 f6d7,2584,90,64,49,crushing long middlegame quietMove,https://lichess.org/senhTphm#31,Italian_Game Italian_Game_Anti-Fried_Liver_Defense
0smcB,3qr1k1/r6p/b1p1p3/2PnBpbQ/pp1P2P1/8/PPB2P2/3RR1K1 b - - 0 27,f5f4 c2h7 a7h7 h5g6 g8f8 g6h7 d5f6 h7g6,2584,82,80,206,advantage attraction deflection kingsideAttack middlegame sacrifice veryLong,https://lichess.org/xU7ia1R1/black#54,
0tYOA,8/8/p3p3/1p1k1pp1/3P4/3K1P1P/PP6/8 w - - 0 35,b2b3 b5b4 f3f4 g5g4 h3h4 d5d6,2584,81,91,1620,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/ak4S2Liq#69,
022mo,8/3R1p2/P4kp1/2K4p/6rP/8/8/8 b - - 2 37,g4h4 a6a7 h4a4 c5b5 a4a7 d7a7,2583,85,80,191,advancedPawn advantage endgame long rookEndgame,https://lichess.org/TnQUPw7q/black#74,
